caseid,person_id,arrest_date,dispos_date,treat,re_arrest,prior_arrests
25600,9664,2013-03-23,2013-10-08,0,0,2
14421,9666,2012-03-29,2012-09-01,1,1,7
45102,9666,2012-06-17,2013-07-07,0,1,8
67099,9666,2012-12-05,2013-06-26,1,1,9
91857,9666,2013-05-19,2015-06-26,1,1,10
87659,9666,2013-07-29,2014-11-21,1,0,11
9694,9667,2012-11-15,2013-09-08,1,1,7
84296,9667,2013-01-03,2013-04-06,0,0,8
75547,9669,2012-07-21,2012-10-30,0,0,2
29568,9671,2012-04-05,2012-05-23,1,1,3
59206,9671,2012-04-29,2012-08-17,0,0,4
80937,9671,2013-04-22,2013-07-28,0,1,5
69617,9671,2013-05-20,2013-06-02,0,0,6
53149,9672,2012-05-05,2012-06-16,1,0,4
34936,9672,2012-10-20,2013-06-15,0,0,5
49001,9673,2012-09-02,2012-12-22,1,0,1
635,9673,2013-01-15,2013-04-23,1,0,2
42985,9673,2013-10-09,2014-05-07,1,0,3
4556,9674,2013-01-11,2013-05-05,1,0,2
81646,9676,2012-03-09,2013-08-16,1,1,5
52207,9676,2012-08-05,2012-08-10,1,0,6
85601,9676,2013-06-30,2013-11-08,1,1,7
82861,9676,2013-10-11,2013-10-12,0,0,8
31982,9677,2012-03-07,2012-04-09,1,1,6
72846,9677,2012-03-24,2012-05-23,1,0,7
94831,9679,2012-06-25,2012-11-13,0,0,2
65051,9680,2012-03-20,2013-05-17,1,1,8
51562,9680,2012-06-26,2012-11-14,1,0,9
56127,9680,2013-03-03,2013-03-08,1,0,10
53896,9680,2013-04-25,2014-06-28,1,0,11
64341,9681,2012-02-09,2012-03-16,0,0,5
82640,9681,2013-02-13,2013-03-02,1,0,6
72221,9682,2012-11-05,2014-05-15,0,0,6
42111,9683,2013-01-31,2013-04-17,1,0,3
38291,9684,2012-07-04,2012-11-19,1,1,6
48929,9684,2012-10-16,2013-09-03,1,0,7
44803,9685,2012-07-14,2012-08-30,1,0,2
4623,9687,2013-06-09,2013-06-16,1,0,1
24886,9687,2013-07-09,2014-03-13,1,0,2
74812,9689,2012-08-28,2013-08-29,0,1,3
49163,9689,2013-07-14,2015-06-23,0,0,4
34778,9691,2012-08-23,2013-03-25,0,0,2
62967,9692,2012-01-05,2012-08-14,1,1,5
56849,9692,2012-05-02,2013-01-15,0,1,6
73975,9692,2012-07-06,2012-07-30,1,0,7
18804,9692,2012-09-27,2013-05-08,0,0,8
75410,9694,2012-10-15,2013-02-19,1,0,2
78710,9695,2012-04-30,2012-10-16,1,1,7
13844,9695,2012-06-13,2012-09-02,1,0,8
80289,9695,2013-07-17,2015-04-17,1,0,9
79570,9696,2012-03-14,2012-09-03,1,0,0
40939,9698,2012-12-21,2013-02-08,0,0,3
27558,9699,2012-01-19,2013-04-11,1,1,4
25066,9699,2013-04-04,2013-10-01,1,0,5
36983,9700,2013-05-17,2013-08-17,1,0,5
50284,9701,2012-03-05,2012-05-12,1,0,1
77556,9701,2012-10-07,2013-04-27,0,0,2
97974,9701,2013-05-05,2013-08-13,1,0,3
6359,9702,2013-08-25,2013-08-29,1,0,5
83948,9703,2013-01-13,2014-06-29,1,1,2
57063,9703,2013-10-09,2013-12-07,0,0,3
38928,9704,2012-07-25,2012-08-12,1,0,3
28100,9705,2012-04-12,2013-06-27,0,0,0
80501,9706,2012-09-13,2013-02-17,0,0,1
74283,9707,2012-10-31,2014-05-19,0,1,4
78928,9707,2012-11-14,2013-01-13,1,0,5
83486,9708,2013-07-05,2014-07-01,0,1,6
74212,9708,2013-08-08,2013-10-10,1,0,7
9091,9708,2013-10-13,2014-06-12,1,0,8
97966,9709,2012-05-17,2012-06-15,0,0,1
43659,9709,2012-08-19,2013-01-23,0,0,2
80406,9709,2013-03-04,2014-07-01,0,0,3
71071,9710,2012-08-18,2013-05-08,0,0,4
8959,9710,2013-07-03,2014-03-18,1,0,5
89552,9711,2012-08-15,2013-05-03,1,0,4
76003,9713,2012-07-06,2012-12-21,0,1,2
24707,9713,2012-09-19,2013-06-18,0,0,3
62154,9715,2013-03-06,2013-04-02,1,0,3
72037,9716,2013-04-02,2013-09-02,1,0,4
86696,9717,2013-05-04,2014-05-03,0,0,4
45932,9718,2012-06-22,2012-07-31,1,0,3
75731,9718,2013-07-13,2014-11-14,0,0,4
58512,9719,2013-03-04,2013-04-26,0,0,1
40313,9719,2013-09-07,2015-02-13,0,0,2
45638,9722,2013-08-15,2014-01-22,0,0,0
34096,9724,2013-07-03,2013-07-11,0,0,1
46741,9724,2013-10-01,2014-09-29,0,0,2
64861,9725,2013-08-17,2013-09-11,1,0,2
56652,9726,2013-07-08,2013-08-03,1,0,3
62959,9727,2013-07-08,2014-03-19,0,0,4
18207,9729,2012-04-09,2012-04-13,0,0,4
94215,9729,2013-08-04,2014-02-22,1,0,5
76777,9730,2012-02-25,2012-11-23,1,0,4
44637,9731,2013-04-24,2013-07-06,1,1,7
93231,9731,2013-04-25,2014-01-05,1,0,8
94198,9732,2013-01-24,2013-06-02,0,0,4
34045,9733,2013-03-25,2013-04-11,1,0,1
73873,9734,2012-08-30,2013-02-09,1,0,4
81549,9735,2012-08-15,2013-01-25,1,0,2
52323,9735,2013-10-05,2014-01-25,0,0,3
8312,9737,2012-10-24,2013-01-16,1,0,5
76088,9738,2012-02-28,2012-04-30,0,0,1
490,9738,2013-04-21,2014-04-02,1,0,2
79188,9739,2012-04-11,2013-01-29,0,1,8
94052,9739,2013-01-21,2013-11-08,1,0,9
90783,9741,2013-03-05,2013-12-10,0,1,3
82389,9741,2013-05-26,2013-07-26,1,0,4
20184,9742,2013-09-15,2013-09-17,1,0,4
28580,9742,2013-09-24,2014-05-05,0,0,5
13921,9743,2012-09-15,2013-01-08,1,0,6
98741,9746,2013-10-08,2015-05-12,1,0,2
92802,9747,2013-05-11,2014-01-06,1,0,3
29996,9748,2012-03-17,2012-07-30,1,0,7
42710,9748,2013-05-26,2014-02-04,0,0,8
95836,9751,2012-06-05,2012-10-25,1,0,0
85215,9751,2013-09-02,2014-04-25,1,0,1
96917,9752,2013-01-03,2013-06-04,0,0,3
3678,9752,2013-09-04,2014-04-18,0,1,4
61353,9752,2013-10-16,2015-06-30,1,0,5
15067,9753,2013-09-17,2013-10-21,0,0,1
86548,9755,2012-05-17,2012-05-26,0,0,0
46122,9757,2013-03-28,2014-08-20,0,1,5
65412,9757,2013-09-24,2013-10-24,0,0,6
66071,9759,2012-04-05,2012-06-01,1,0,0
22769,9759,2012-10-30,2014-01-25,1,0,1
92784,9762,2013-01-20,2013-02-20,0,0,1
35163,9763,2012-10-02,2013-01-01,1,0,4
26718,9763,2013-02-17,2013-02-28,1,0,5
66440,9764,2012-02-09,2012-06-02,1,0,3
71209,9765,2013-04-03,2013-05-17,1,1,3
66107,9765,2013-04-22,2014-08-01,1,1,4
34877,9765,2013-05-11,2013-05-26,0,0,5
54215,9766,2012-09-17,2012-12-13,0,0,4
62094,9766,2013-03-25,2016-03-09,1,1,5
20795,9766,2013-05-04,2013-07-20,1,0,6
32855,9767,2013-05-14,2013-10-10,1,0,1
54245,9768,2012-06-28,2012-12-21,1,0,3
39571,9771,2012-04-22,2012-10-07,1,1,5
97041,9771,2012-04-28,2012-11-14,1,0,6
76804,9771,2013-07-20,2014-08-06,1,0,7
49284,9772,2012-08-29,2014-05-19,1,1,2
25951,9772,2012-09-19,2012-12-25,0,0,3
71090,9772,2013-05-20,2013-06-13,0,0,4
48458,9773,2012-09-19,2013-01-23,1,0,3
94809,9774,2012-07-22,2013-04-24,1,0,3
51704,9775,2013-06-15,2013-08-13,1,1,7
38018,9775,2013-07-03,2013-08-03,1,0,8
63199,9776,2013-09-16,2013-11-16,1,0,6
28562,9777,2012-01-25,2012-06-15,1,0,1
40269,9778,2013-08-25,2013-09-21,1,0,1
81587,9779,2012-01-22,2012-07-02,0,0,4
94299,9782,2012-10-21,2012-12-17,1,1,4
76533,9782,2012-12-01,2013-05-30,1,1,5
52769,9782,2013-02-09,2014-09-27,0,0,6
89624,9783,2013-04-23,2014-02-24,1,0,3
22297,9784,2012-09-06,2012-12-20,0,0,3
10001,9785,2013-05-25,2014-11-30,0,0,5
7198,9786,2012-04-04,2012-07-26,0,0,4
43743,9787,2012-02-03,2012-02-04,0,0,2
95057,9787,2013-04-26,2014-04-17,0,0,3
22402,9795,2013-06-02,2013-06-18,1,0,2
26270,9797,2012-01-29,2012-04-03,1,0,4
40017,9797,2012-10-08,2014-10-18,1,0,5
43890,9798,2012-12-02,2013-03-01,1,0,3
33312,9799,2013-03-22,2013-04-07,0,0,1
68354,9800,2012-05-06,2013-04-20,0,0,1
27322,9801,2012-03-11,2012-10-17,0,0,3
30164,9802,2012-04-15,2012-07-04,1,0,3
33857,9802,2013-08-11,2013-09-28,0,0,4
65722,9805,2013-06-09,2013-06-17,0,0,1
342,9806,2012-12-12,2013-09-30,1,0,1
55353,9807,2012-05-10,2012-05-30,0,0,3
61533,9807,2013-10-14,2014-02-23,0,0,4
96329,9808,2012-10-29,2013-03-13,0,1,0
17523,9808,2013-02-16,2013-03-28,1,0,1
55724,9808,2013-08-09,2014-06-05,0,0,2
5108,9809,2012-03-02,2012-06-26,0,0,1
39338,9810,2013-07-19,2013-07-30,1,0,3
6580,9814,2012-02-14,2012-07-26,1,0,3
6720,9814,2013-03-29,2013-07-22,0,0,4
94540,9816,2013-07-21,2013-08-18,1,0,3
68518,9816,2013-10-21,2014-05-14,1,0,4
44333,9817,2013-06-18,2014-08-07,1,0,3
27082,9819,2012-03-05,2012-04-06,0,0,0
52956,9819,2012-10-10,2013-02-23,1,1,1
69434,9819,2012-11-15,2014-11-26,0,0,2
85822,9820,2013-03-09,2013-06-05,0,0,3
54547,9821,2013-10-06,2013-10-29,0,0,2
13152,9822,2012-09-22,2012-11-17,0,0,2
49245,9823,2012-10-10,2013-01-06,1,0,5
56933,9824,2012-04-14,2012-07-16,1,0,3
21277,9824,2013-02-08,2013-08-03,0,0,4
34662,9824,2013-09-22,2014-11-27,1,0,5
28155,9825,2012-01-26,2012-08-17,1,0,2
82921,9826,2012-02-28,2012-04-19,1,0,3
26702,9828,2012-01-13,2013-06-14,0,1,5
20131,9828,2012-01-21,2012-06-24,1,0,6
18603,9828,2012-06-28,2012-08-12,1,0,7
78495,9829,2012-04-30,2012-09-13,1,1,1
74559,9829,2012-07-01,2013-02-12,0,0,2
51540,9830,2013-04-16,2013-05-16,1,0,3
14603,9831,2012-06-04,2012-10-31,1,0,3
54257,9832,2012-07-15,2012-08-06,1,0,5
34577,9832,2013-06-24,2013-11-07,1,0,6
99571,9833,2012-09-26,2013-08-27,0,0,1
75574,9834,2012-01-08,2012-03-25,0,0,2
47225,9834,2013-10-24,2014-04-24,0,0,3
43694,9835,2012-06-22,2013-11-01,1,1,4
23310,9835,2013-01-17,2013-06-15,1,0,5
12982,9837,2012-06-09,2015-04-06,1,1,6
9515,9837,2013-06-07,2013-07-09,0,0,7
99825,9840,2012-03-25,2012-03-30,0,0,2
89723,9841,2012-08-23,2013-03-13,0,0,3
48015,9842,2012-09-27,2012-12-09,0,0,3
98192,9844,2012-07-24,2012-09-17,1,1,2
83119,9844,2012-08-30,2015-02-07,1,1,3
48942,9844,2013-01-05,2013-02-02,1,0,4
61601,9845,2012-07-22,2012-08-04,1,0,3
8605,9847,2013-10-01,2014-11-25,1,0,4
86768,9848,2012-02-01,2013-07-05,1,1,2
82844,9848,2012-09-06,2013-03-06,1,1,3
27242,9848,2013-02-08,2013-03-06,1,1,4
28080,9848,2013-03-05,2014-03-13,1,0,5
23816,9850,2013-05-17,2013-10-03,1,1,7
34623,9850,2013-09-12,2013-09-19,1,0,8
70508,9852,2012-12-09,2013-05-28,0,0,1
40586,9854,2012-06-19,2012-06-24,0,0,1
91746,9856,2012-04-04,2012-06-03,0,0,5
44696,9856,2012-07-31,2013-04-18,1,0,6
80063,9857,2012-02-12,2013-03-02,0,0,2
12067,9857,2013-07-28,2013-09-15,1,0,3
80591,9858,2012-07-28,2012-10-01,0,0,2
52315,9858,2013-01-20,2013-05-21,1,0,3
78011,9861,2013-10-19,2014-03-02,0,0,3
54254,9862,2012-07-02,2012-07-29,1,0,3
71548,9862,2012-10-29,2013-08-07,1,0,4
82420,9863,2012-11-05,2012-12-17,0,0,3
1302,9863,2013-01-08,2013-07-31,1,0,4
68404,9864,2012-03-18,2012-04-23,0,0,5
19379,9864,2012-10-06,2012-12-12,1,1,6
77584,9864,2012-12-04,2013-03-25,1,0,7
74020,9866,2012-03-05,2012-07-26,0,0,3
99134,9866,2013-10-28,2014-02-18,1,0,4
94701,9867,2012-11-10,2013-12-14,0,1,3
63098,9867,2013-08-31,2014-03-10,0,0,4
60994,9868,2012-10-26,2012-12-07,1,1,4
42559,9868,2012-11-07,2012-12-10,0,0,5
64920,9869,2012-04-20,2012-12-09,1,0,2
58705,9870,2012-02-28,2012-03-29,0,0,1
16126,9870,2012-11-08,2013-03-23,0,0,2
17285,9872,2012-03-31,2012-07-04,1,0,2
26821,9872,2012-08-28,2013-02-25,1,0,3
12244,9872,2013-07-29,2014-04-06,0,0,4
94425,9873,2012-01-16,2013-02-01,1,1,4
42163,9873,2012-03-28,2012-05-01,1,0,5
78723,9873,2012-08-07,2012-09-12,1,0,6
26078,9874,2012-10-08,2013-01-07,0,1,4
93584,9874,2012-12-21,2013-01-18,0,0,5
15993,9876,2012-05-10,2012-09-03,1,0,2
1978,9879,2012-05-30,2012-06-17,0,0,0
92064,9879,2013-03-09,2013-07-01,0,0,1
25571,9880,2012-11-08,2014-02-09,0,0,2
64934,9884,2012-02-21,2012-12-03,1,0,1
82411,9885,2013-05-14,2014-03-05,1,0,4
18324,9886,2013-09-15,2014-02-02,0,0,3
71938,9887,2012-04-08,2013-01-10,1,0,5
80794,9887,2013-02-11,2014-06-17,1,1,6
14251,9887,2013-06-26,2013-10-04,1,0,7
61141,9888,2012-01-16,2012-07-04,0,0,4
66210,9888,2012-11-03,2012-11-30,0,0,5
72332,9889,2013-05-31,2015-05-15,0,0,2
59940,9894,2012-10-24,2013-01-14,1,0,3
91083,9895,2013-03-24,2014-05-11,1,1,8
40243,9895,2013-06-22,2013-07-20,1,0,9
62367,9896,2013-07-25,2014-03-09,1,1,1
66145,9896,2013-09-10,2013-11-05,1,0,2
55402,9897,2013-01-12,2013-03-29,1,0,0
92845,9897,2013-08-05,2013-11-19,0,0,1
93403,9898,2012-11-30,2013-07-20,0,1,5
15082,9898,2013-05-02,2013-09-29,0,0,6
88441,9899,2012-09-13,2013-07-04,0,0,5
23827,9901,2012-02-26,2012-04-02,1,0,3
67062,9901,2013-02-20,2013-04-13,0,0,4
29572,9901,2013-04-16,2013-04-25,1,0,5
74587,9901,2013-08-18,2013-08-30,1,0,6
18199,9902,2012-07-13,2013-01-04,1,0,3
84373,9902,2013-06-13,2013-06-14,0,0,4
17922,9903,2012-07-03,2012-11-03,1,1,3
57814,9903,2012-07-20,2012-11-06,0,0,4
40344,9904,2013-05-31,2013-08-01,0,0,1
68359,9905,2012-12-13,2012-12-23,1,0,7
85960,9905,2013-06-28,2013-09-23,0,0,8
40181,9906,2012-05-15,2012-06-06,1,0,1
78310,9907,2012-04-13,2012-04-25,0,0,6
65891,9908,2013-09-30,2013-10-25,1,1,2
45762,9908,2013-10-07,2013-11-14,0,0,3
10119,9909,2012-10-12,2013-01-08,0,0,5
92080,9909,2013-05-18,2013-08-26,1,0,6
7023,9910,2012-08-09,2013-02-19,1,1,5
60037,9910,2012-09-09,2012-12-20,1,0,6
33155,9911,2013-02-17,2014-02-20,0,0,4
65662,9913,2013-06-01,2013-08-11,1,0,0
50378,9914,2012-03-27,2012-11-08,0,0,1
12473,9914,2013-10-10,2013-10-22,1,0,2
71521,9915,2012-01-06,2012-10-17,0,1,5
26020,9915,2012-06-30,2012-08-05,0,0,6
99193,9915,2013-03-02,2014-11-09,1,0,7
78984,9916,2012-06-22,2014-01-12,1,0,3
60301,9917,2012-10-19,2014-01-05,1,0,3
58214,9918,2012-02-27,2012-10-02,0,0,3
83048,9919,2013-05-04,2014-02-13,1,0,5
90012,9920,2012-07-19,2013-09-07,0,1,7
13151,9920,2013-03-26,2013-06-18,0,0,8
99426,9920,2013-10-04,2014-03-02,1,0,9
7928,9921,2013-06-19,2015-03-09,0,0,0
58163,9922,2013-03-22,2013-05-14,0,0,4
87334,9923,2012-07-17,2013-03-09,0,0,2
69136,9924,2013-01-02,2013-09-19,1,1,9
90898,9924,2013-01-11,2013-11-03,1,0,10
96338,9925,2012-06-13,2013-05-09,0,0,2
64963,9927,2013-07-16,2013-08-19,0,0,1
17140,9928,2012-03-18,2012-08-23,1,0,4
31801,9930,2013-05-15,2013-10-23,0,0,2
60086,9931,2013-08-26,2014-03-17,1,0,3
42689,9932,2012-03-10,2012-11-14,1,0,3
23672,9932,2013-06-05,2013-11-02,0,0,4
16265,9933,2012-07-07,2013-01-05,0,0,4
66511,9934,2012-04-02,2012-05-28,1,0,5
49980,9934,2012-09-20,2013-03-31,1,0,6
35131,9936,2012-01-29,2012-02-25,1,0,3
71966,9936,2012-07-10,2013-07-12,0,0,4
85280,9937,2012-12-26,2013-03-08,1,0,2
54927,9938,2012-10-18,2013-06-07,0,0,1
5699,9938,2013-07-21,2014-02-06,0,0,2
18773,9939,2012-09-25,2012-09-28,1,0,1
687,9939,2012-11-09,2013-01-22,1,1,2
42750,9939,2012-12-04,2014-07-30,0,1,3
85603,9939,2013-09-02,2014-03-24,1,0,4
16612,9943,2013-04-18,2013-09-20,1,0,4
42474,9944,2012-06-20,2012-07-13,1,0,6
44125,9944,2013-05-01,2014-08-12,1,0,7
40765,9945,2012-07-03,2012-11-23,0,0,2
74970,9945,2013-07-02,2013-07-21,1,0,3
15288,9946,2013-06-05,2014-01-23,0,0,1
47859,9947,2012-01-04,2012-01-26,1,0,3
70693,9947,2012-02-02,2013-08-17,1,1,4
89793,9947,2012-10-13,2013-07-09,0,1,5
60746,9947,2012-10-29,2012-11-02,1,0,6
43017,9947,2013-04-03,2013-07-02,0,0,7
31199,9950,2012-10-21,2013-03-13,0,0,1
97520,9951,2012-05-19,2012-07-23,0,0,2
16553,9951,2012-12-31,2014-01-12,1,1,3
61914,9951,2013-01-22,2013-07-02,1,0,4
48008,9953,2013-04-08,2013-09-10,1,1,5
28092,9953,2013-05-26,2014-01-21,1,0,6
17577,9954,2012-10-28,2012-12-09,0,0,4
58921,9954,2013-06-02,2013-07-11,1,0,5
99467,9955,2012-01-02,2012-03-28,0,0,0
47027,9955,2013-01-29,2013-10-08,0,1,1
10599,9955,2013-06-23,2013-07-06,0,0,2
71847,9956,2012-12-02,2013-02-09,0,0,0
46095,9958,2012-07-31,2012-11-21,0,0,2
76625,9959,2013-01-29,2014-08-21,0,0,0
50801,9960,2012-12-23,2013-03-28,0,0,0
86900,9960,2013-09-22,2014-04-06,0,0,1
63261,9961,2012-01-20,2012-08-06,1,0,2
98465,9962,2013-02-09,2013-05-15,0,0,3
81673,9962,2013-07-09,2014-01-03,0,0,4
22920,9963,2012-08-21,2013-04-14,0,0,2
16993,9964,2012-05-26,2012-07-14,0,1,7
51670,9964,2012-05-31,2013-01-14,1,1,8
32412,9964,2012-07-28,2014-09-03,1,1,9
15828,9964,2013-07-17,2013-12-20,1,0,10
86189,9965,2013-01-01,2014-02-14,0,0,4
25539,9967,2012-03-19,2012-06-08,0,0,5
37494,9967,2013-01-07,2016-01-14,0,1,6
23645,9967,2013-10-09,2013-11-19,1,0,7
44165,9969,2012-01-23,2013-02-12,1,1,5
69096,9969,2012-05-21,2012-06-25,1,0,6
51858,9970,2013-05-01,2014-06-24,0,1,5
65405,9970,2013-06-15,2013-12-14,0,1,6
77329,9970,2013-10-13,2013-10-17,0,0,7
57110,9971,2012-01-29,2012-02-04,1,0,5
77165,9972,2013-04-04,2013-07-01,1,0,4
46032,9974,2012-05-23,2013-01-21,0,0,6
63154,9975,2012-08-09,2013-08-26,0,1,3
82860,9975,2012-08-14,2013-06-03,1,0,4
69491,9977,2012-05-29,2012-06-17,0,0,2
67980,9977,2013-04-08,2013-05-17,1,0,3
88476,9978,2012-02-26,2012-05-27,1,0,2
86678,9978,2012-12-24,2014-09-06,0,1,3
71252,9978,2013-04-07,2013-06-25,1,0,4
49840,9978,2013-07-24,2013-08-30,1,0,5
26593,9979,2012-03-07,2012-08-27,1,1,6
78085,9979,2012-06-23,2012-11-06,1,0,7
66927,9979,2013-10-27,2014-08-31,1,0,8
62210,9980,2013-01-13,2013-03-25,0,0,4
43796,9981,2012-02-04,2012-02-17,0,0,4
81271,9981,2012-07-09,2013-07-03,1,1,5
40520,9981,2013-01-01,2013-04-02,0,0,6
26210,9981,2013-10-06,2014-02-17,1,0,7
36718,9982,2013-03-31,2013-10-16,0,0,4
7937,9984,2012-09-10,2013-07-05,0,1,2
95747,9984,2012-11-18,2013-06-07,1,0,3
48060,9985,2013-01-03,2014-05-30,0,1,3
14344,9985,2013-02-20,2014-07-01,0,0,4
74065,9986,2012-04-03,2013-05-13,0,0,3
74779,9986,2013-05-25,2013-12-25,0,1,4
40813,9986,2013-10-10,2013-10-27,1,0,5
41796,9987,2013-02-28,2013-09-13,0,1,7
96517,9987,2013-08-16,2013-09-24,0,0,8
72075,9988,2013-02-27,2013-08-09,0,0,3
40387,9989,2012-01-03,2012-04-19,0,0,1
21951,9992,2013-10-23,2014-01-28,1,0,2
74671,9994,2012-04-03,2012-08-31,1,0,4
18368,9994,2013-10-17,2013-11-28,0,0,5
60979,9995,2013-03-07,2014-07-11,1,1,4
95155,9995,2013-07-27,2013-12-04,1,0,5
57569,9996,2013-07-16,2013-10-08,1,0,2
66671,9997,2012-09-18,2012-11-02,0,0,4
68475,9997,2013-07-07,2014-05-23,0,0,5
15448,9998,2012-11-19,2013-04-27,0,0,3
18228,9999,2012-07-10,2012-12-19,1,0,6
19905,9999,2013-10-14,2014-01-11,1,0,7
48753,10001,2012-10-19,2014-02-10,1,0,4
20892,10002,2012-09-06,2012-11-17,1,0,2
73126,10003,2012-12-13,2013-03-04,1,0,1
39308,10003,2013-04-20,2013-04-21,1,0,2
33167,10003,2013-10-16,2013-10-19,1,0,3
40986,10004,2012-04-05,2012-05-29,0,0,2
99150,10004,2012-08-29,2013-12-16,0,0,3
6548,10005,2012-12-21,2012-12-30,1,0,6
96789,10006,2013-03-03,2013-03-28,0,0,5
59148,10006,2013-09-14,2014-11-14,1,0,6
70447,10007,2012-09-16,2013-10-19,1,0,6
40484,10008,2012-07-31,2012-10-16,0,0,2
19566,10008,2012-10-25,2013-04-13,0,0,3
48527,10010,2012-11-04,2013-07-09,0,0,2
16642,10011,2012-10-11,2012-12-03,1,0,4
72673,10014,2013-05-16,2013-06-06,1,0,0
75002,10015,2012-05-11,2013-06-29,0,1,3
35454,10015,2012-08-26,2013-09-03,0,1,4
91816,10015,2012-11-05,2013-07-09,0,1,5
72449,10015,2013-05-26,2013-09-03,0,0,6
68383,10017,2012-12-09,2014-08-01,0,0,5
34346,10018,2012-01-11,2012-05-18,0,1,0
1280,10018,2012-01-22,2012-02-07,0,0,1
11111,10018,2012-04-19,2013-07-30,0,1,2
70631,10018,2013-02-11,2013-07-06,0,0,3
56263,10019,2012-12-17,2013-04-04,1,0,4
34391,10019,2013-05-02,2013-05-28,1,0,5
41923,10019,2013-07-02,2014-07-11,0,1,6
38781,10019,2013-09-23,2014-01-07,1,0,7
65009,10020,2012-04-09,2012-04-24,1,0,2
71103,10021,2013-01-10,2013-12-18,1,0,2
65735,10023,2012-02-28,2013-03-05,0,1,7
72068,10023,2012-03-26,2013-05-09,1,1,8
74362,10023,2012-05-31,2014-02-07,1,0,9
7892,10026,2013-05-06,2014-09-05,1,0,0
63668,10027,2013-10-19,2014-01-27,0,0,0
15019,10028,2012-07-07,2015-09-02,1,1,6
41029,10028,2013-05-03,2013-12-03,1,0,7
93389,10029,2013-05-04,2013-05-08,1,0,2
61434,10030,2013-08-18,2014-10-29,0,0,1
53670,10031,2012-01-28,2012-09-02,0,1,6
76557,10031,2012-05-31,2012-12-21,0,0,7
33334,10032,2013-01-12,2013-12-12,0,0,0
70944,10034,2013-03-29,2013-05-24,0,0,2
99424,10036,2012-02-28,2012-07-16,0,0,4
98079,10037,2012-05-13,2012-10-16,1,1,5
14704,10037,2012-06-02,2013-02-08,1,1,6
95419,10037,2012-08-20,2014-09-16,0,1,7
85675,10037,2012-12-05,2013-12-25,0,0,8
43226,10039,2012-10-07,2012-11-20,1,0,4
19607,10039,2013-09-07,2013-11-22,1,0,5
45024,10040,2012-07-11,2014-04-26,0,1,6
22216,10040,2012-10-03,2013-10-12,1,0,7
18659,10041,2013-02-10,2013-05-26,0,0,2
19954,10042,2013-10-21,2014-04-13,0,0,4
31845,10044,2013-07-01,2013-07-08,0,0,5
53789,10045,2012-09-30,2013-04-26,0,0,4
59459,10046,2013-10-26,2014-08-12,1,0,6
44018,10047,2013-06-19,2014-08-09,1,0,5
24040,10048,2013-07-26,2013-09-06,0,0,2
64232,10049,2012-12-12,2013-05-26,1,0,3
14635,10052,2012-04-09,2012-07-23,0,1,6
12545,10052,2012-07-01,2013-08-28,1,0,7
84037,10055,2012-05-02,2013-07-20,0,1,3
97187,10055,2013-03-17,2015-06-16,1,0,4
13693,10056,2012-05-12,2012-09-11,1,0,2
14205,10057,2012-06-28,2014-02-13,0,0,3
41149,10060,2012-07-29,2012-10-04,1,0,5
26209,10060,2013-03-03,2013-04-19,0,1,6
38539,10060,2013-03-19,2013-09-12,0,0,7
28416,10062,2012-02-21,2013-07-08,1,1,8
17530,10062,2012-04-04,2012-06-29,1,0,9
31431,10062,2012-07-10,2012-08-18,1,0,10
77986,10062,2013-03-31,2013-05-04,1,0,11
44745,10062,2013-06-03,2013-11-18,1,1,12
52610,10062,2013-07-20,2013-09-25,1,0,13
95409,10063,2012-01-25,2012-04-13,0,0,1
53887,10064,2013-05-27,2014-01-26,1,0,2
85535,10065,2012-01-06,2012-11-19,1,0,4
34754,10067,2013-09-04,2015-08-16,1,0,1
51204,10068,2013-10-25,2013-12-09,0,0,2
7241,10071,2012-01-27,2012-11-18,0,0,1
66915,10071,2012-12-26,2013-09-25,0,0,2
49379,10074,2012-06-11,2012-10-14,1,0,3
18364,10075,2013-04-06,2013-05-18,0,1,2
61839,10075,2013-05-15,2014-06-13,0,0,3
82731,10076,2012-01-05,2012-03-13,1,0,1
60955,10077,2013-09-05,2014-08-12,1,0,1
18763,10078,2013-09-25,2014-01-08,1,0,2
83283,10080,2013-09-21,2014-03-03,0,0,3
41470,10084,2013-05-22,2013-08-14,1,1,5
7063,10084,2013-07-10,2014-12-09,1,0,6
78143,10085,2013-01-23,2014-02-01,1,1,6
23744,10085,2013-03-22,2014-01-13,0,1,7
15637,10085,2013-09-14,2014-02-21,0,0,8
30913,10088,2012-09-04,2013-02-08,1,0,2
41446,10088,2013-03-29,2013-10-29,1,0,3
25941,10089,2012-03-29,2012-11-21,0,0,2
45824,10089,2013-04-19,2013-05-16,0,0,3
92833,10091,2013-02-10,2013-08-20,1,0,0
671,10093,2012-04-27,2012-05-14,1,0,2
18224,10095,2012-11-15,2013-09-04,0,1,6
26024,10095,2013-08-06,2014-01-05,1,1,7
77943,10095,2013-08-09,2013-09-27,1,0,8
91729,10097,2012-03-14,2012-04-12,0,0,2
57425,10097,2012-08-08,2012-09-25,1,0,3
89295,10098,2013-06-13,2013-06-24,1,0,4
57183,10099,2012-02-18,2012-11-15,0,1,1
53196,10099,2012-10-29,2012-11-22,1,1,2
24322,10099,2012-11-09,2013-08-12,0,0,3
46297,10100,2012-01-15,2012-05-08,1,1,2
30469,10100,2012-02-15,2013-12-19,0,0,3
25327,10101,2012-12-12,2013-07-23,0,0,1
